"id","document_id","item_id","sup_id","unit_price","vat","quoted_qty","bid_no","quote_date","rfq_no","total","bid_document"
"13974","TD23052266","Item23052258","SUP140","24","excl.","50","1","2023-05-19","10248962","7010","bids/Xerox Scan_22052023115152.PDF"
"13975","TD23052266","Item230522706","SUP537","780","excl","5","2","2023-05-19","10248962","9275","bids/Xerox Scan_22052023115204.PDF"
"13976","TD23052266","Item230522851","SUP537","785","excl","5","2","2023-05-19","10248962","9275","bids/Xerox Scan_22052023115204.PDF"
"13977","TD23052266","Item23052258","SUP537","29","excl","50","2","2023-05-19","10248962","9275","bids/Xerox Scan_22052023115204.PDF"
"13978","TD23052228","Item230522278","SUP537","350","excl","20","1","2023-05-12","10248984","7000","bids/Xerox Scan_22052023114946.PDF"
"13979","TD23052228","Item230522278","SUP997","300","excl","20","2","2023-05-12","10248984","6000","bids/Xerox Scan_22052023115005.PDF"
"13980","TD23052228","Item230522278","SUP425","1500","excl","20","3","2023-05-12","10248984","30000","bids/Xerox Scan_22052023115021.PDF"
"13981","TD23052217","Item230522215","SUP1","13.79","excl","4842","1","2023-05-19","10245966","66771.18","bids/Xerox Scan_22052023120530.PDF"
"13982","TD23052217","Item230522215","SUP997","27","excl","4842","2","2023-05-19","10245966","130734","bids/Xerox Scan_22052023120604.PDF"
"13983","TD23052217","Item230522215","SUP48","9.8","excl","4842","3","2023-05-19","10245966","47451.6","bids/Xerox Scan_22052023120632.PDF"
"13984","TD23052217","Item230522215","SUP658","24","excl","4842","4","2023-05-19","10245966","116208","bids/Xerox Scan_22052023120656.PDF"
"13985","TD23052265","Item23052242","SUP334","975000","excl","2","1","2023-05-12","10248486","2625000","bids/Xerox Scan_22052023113008.PDF"
"13986","TD23052265","Item230522497","SUP334","33750","excl.","20","1","2023-05-12","10248486","2625000","bids/Xerox Scan_22052023113008.PDF"
"13987","TD23052265","Item23052242","SUP997","685","excl","2","2","2023-05-12","10248486","1670","bids/Xerox Scan_22052023113026.PDF"
"13988","TD23052265","Item230522497","SUP997","15","excl","20","2","2023-05-12","10248486","1670","bids/Xerox Scan_22052023113026.PDF"
"13989","TD23052285","Item230522375","SUP306","600000","excl","410","1","2023-05-17","10246119","246000000","bids/Xerox Scan_22052023124833.PDF"
"13990","TD23052265","Item23052242","SUP537","600","excl","2","3","2023-05-12","10248486","1420","bids/Xerox Scan_22052023113041.PDF"
"13991","TD23052265","Item230522497","SUP537","11","excl","20","3","2023-05-12","10248486","1420","bids/Xerox Scan_22052023113041.PDF"
"13992","TD23052265","Item23052242","SUP425","1100","excl","2","4","2023-05-12","10248486","2600","bids/Xerox Scan_22052023113056.PDF"
"13993","TD23052265","Item230522497","SUP425","20","excl","20","4","2023-05-12","10248486","2600","bids/Xerox Scan_22052023113056.PDF"
"13994","TD23052285","Item230522375","SUP708","150000","excl","410","2","2023-05-17","10246119","61500000","bids/Xerox Scan_22052023124919.PDF"
"13995","TD23052288","Item230522396","SUP452","75","excl","100","1","2023-05-19","RE10245184","7500","bids/Xerox Scan_22052023120329.PDF"
"13996","TD23052292","Item230522488","SUP452","75","excl","100","1","2023-05-19","RE10245184","7500","bids/1684760809Xerox Scan_22052023120329.PDF"
"13997","TD23052292","Item230522488","SUP998","81.55","excl","100","2","2023-05-18","RE10245184","8155","bids/Xerox Scan_22052023120346.PDF"
"13998","TD23052292","Item230522488","SUP837","56.8","excl","100","3","2023-05-18","RE10245184","5680","bids/Xerox Scan_22052023120402.PDF"
"13999","TD23052292","Item230522488","SUP48","130.91","excl","100","4","2023-05-19","RE10245184","13091","bids/Xerox Scan_22052023120421.PDF"
"14000","TD23052292","Item230522488","SUP869","251.3","excl","100","5","2023-05-19","RE10245184","25130","bids/Xerox Scan_22052023120438.PDF"
"14001","TD23052222","Item23052239","SUP48","6.53","excl","4842","1","2023-05-19","10245967","31618.26","bids/Xerox Scan_22052023120132.PDF"
"14002","TD23052222","Item23052239","SUP998","8.22","excl","4842","2","2023-05-18","10245967","39801.24","bids/Xerox Scan_22052023120149.PDF"
"14003","TD23052222","Item23052239","SUP163","7.9","excl","4842","3","2023-05-17","10245967","38251.8","bids/Xerox Scan_22052023120206.PDF"
"14004","TD23052222","Item23052239","SUP658","40","excl","4842","4","2023-05-19","10245967","193680","bids/Xerox Scan_22052023120222.PDF"
"14005","TD23052222","Item23052239","SUP452","8","excl","4842","5","2023-05-19","10245967","38736","bids/Xerox Scan_22052023120236.PDF"
"14006","TD23052280","Item23052261","SUP85","1920","excl","4","1","2023-04-27","RE10246094","7680","bids/Xerox Scan_22052023114341.PDF"
"14007","TD23052280","Item23052261","SUP422","1400","excl","4","2","2023-05-27","RE10246094","5600","bids/Xerox Scan_22052023114355.PDF"
"14008","TD23052280","Item23052261","SUP28","2728.32","excl","4","3","2023-05-22","RE10246094","10913.28","bids/Xerox Scan_22052023114410.PDF"
"14009","TD23052280","Item23052261","SUP538","2418.73","excl","4","4","2023-04-27","RE10246094","9674.92","bids/Xerox Scan_22052023114426.PDF"
"14010","TD23052280","Item23052261","SUP997","1950.46","excl","4","5","2023-04-27","RE10246094","7801.84","bids/Xerox Scan_22052023114438.PDF"
"14011","TD23052220","Item230522586","SUP28","21","excl","500","1","2023-05-17","10248757","10500","bids/Xerox Scan_22052023115457.PDF"
"14012","TD23052220","Item230522586","SUP48","43.05","excl","500","2","2023-05-16","10248757","21525","bids/Xerox Scan_22052023115513.PDF"
"14013","TD23052220","Item230522586","SUP998","25.34","excl","500","3","2023-05-16","10248757","12670","bids/Xerox Scan_22052023115529.PDF"
"14014","TD23052220","Item230522586","SUP700","25","excl","500","4","2023-05-17","10248757","12500","bids/Xerox Scan_22052023115545.PDF"
"14015","TD23052220","Item230522586","SUP658","29","excl","500","5","2023-05-17","10248757","14500","bids/Xerox Scan_22052023115601.PDF"
"14016","TD23052220","Item230522586","SUP425","19.5","excl","500","6","2023-05-17","10248757","9750","bids/Xerox Scan_22052023115615.PDF"
"14017","TD23052220","Item230522586","SUP334","24.8","excl","500","7","2023-05-17","10248757","12400","bids/Xerox Scan_22052023115629.PDF"
"14018","TD23052220","Item230522586","SUP649","17","excl","500","8","2023-05-16","10248757","8500","bids/Xerox Scan_22052023115641.PDF"
"14019","TD23052220","Item230522586","SUP869","34.16","excl","500","9","2023-05-17","10248757","17080","bids/Xerox Scan_22052023115652.PDF"
"14020","TD23052220","Item230522586","SUP867","19.98","excl","500","10","2023-05-16","10248757","9990","bids/Xerox Scan_22052023115704.PDF"
"14021","TD23052229","Item23052298","SUP997","85","excl","100","1","2023-05-12","10245906","8500","bids/Xerox Scan_22052023113823.PDF"
"14022","TD23052229","Item23052298","SUP334","90","excl","100","2","2023-05-12","10245906","9000","bids/Xerox Scan_22052023113838.PDF"
"14023","TD23052229","Item23052298","SUP140","83.5","excl","100","3","2023-05-12","10245906","8350","bids/Xerox Scan_22052023113851.PDF"
"14024","TD23052229","Item23052298","SUP1","97.13","excl","100","4","2023-05-12","10245906","9713","bids/Xerox Scan_22052023114258.PDF"
"14025","TD23052253","Item230522187","SUP452","339718.5","excl","20","1","2023-05-12","10246731","36640170","bids/Xerox Scan_22052023123449.PDF"
"14026","TD23052253","Item230522490","SUP452","432369","excl.","20","1","2023-05-12","10246731","36640170","bids/Xerox Scan_22052023123449.PDF"
"14027","TD23052253","Item230522735","SUP452","1059921","excl.","20","1","2023-05-12","10246731","36640170","bids/Xerox Scan_22052023123449.PDF"
"14028","TD23052253","Item230522187","SUP1","500000","excl","20","2","2023-05-12","10246731","46500000","bids/Xerox Scan_22052023123505.PDF"
"14029","TD23052253","Item230522490","SUP1","575000","excl","20","2","2023-05-12","10246731","46500000","bids/Xerox Scan_22052023123505.PDF"
"14030","TD23052253","Item230522735","SUP1","1250000","excl","20","2","2023-05-12","10246731","46500000","bids/Xerox Scan_22052023123505.PDF"
"14031","TD23052253","Item230522187","SUP334","525000","excl","20","3","2023-05-12","10246731","36750000","bids/Xerox Scan_22052023123517.PDF"
"14032","TD23052253","Item230522490","SUP334","562500","excl","20","3","2023-05-12","10246731","36750000","bids/Xerox Scan_22052023123517.PDF"
"14033","TD23052253","Item230522735","SUP334","750000","excl","20","3","2023-05-12","10246731","36750000","bids/Xerox Scan_22052023123517.PDF"
"14034","TD23052261","Item230522629","SUP921","35","excl","100","1","2023-05-17","10248789","3500","bids/Xerox Scan_22052023115356.PDF"
"14035","TD23052261","Item230522629","SUP336","30","excl","100","2","2023-05-16","10248789","3000","bids/Xerox Scan_22052023115406.PDF"
"14036","TD23052241","Item230522142","SUP921","35","excl","200","1","2023-05-17","10243253","7000","bids/Xerox Scan_22052023120035.PDF"
"14037","TD23052241","Item230522142","SUP336","30","excl","200","2","2023-05-16","10243253","6000","bids/Xerox Scan_22052023120051.PDF"
"14038","TD23052377","Item230523149","SUP997","11460","excl","6900","1","2023-05-19","10245963","79074000","bids/Xerox Scan_22052023142551.PDF"
"14039","TD23052377","Item230523149","SUP481","9880","excl","6900","2","2023-05-19","10245963","68172000","bids/Xerox Scan_22052023142610.PDF"
"14040","TD23052377","Item230523149","SUP163","4368","excl","6900","3","2023-05-19","10245963","30139200","bids/Xerox Scan_22052023142642.PDF"
"14041","TD23052377","Item230523149","SUP869","976","excl","6900","4","2023-05-19","10245963","6734400","bids/Xerox Scan_22052023142702.PDF"
"14042","TD23052377","Item230523149","SUP965","18000","excl","6900","5","2023-05-19","10245963","124200000","bids/Xerox Scan_22052023142720.PDF"
"14043","TD23052436","Item23052468","SUP28","15","excl","500","1","2023-05-23","10242047","7500","bids/Xerox Scan_24052023171935.PDF"
"14044","TD23052436","Item23052468","SUP649","13","excl","500","2","2023-05-22","10242047","6500","bids/Xerox Scan_24052023171950.PDF"
"14045","TD23052436","Item23052468","SUP537","18","excl","500","3","2023-05-23","10242047","9000","bids/Xerox Scan_24052023172003.PDF"
"14046","TD23052436","Item23052468","SUP538","13.25","excl","500","4","2023-05-23","10242047","6625","bids/Xerox Scan_24052023172017.PDF"
"14047","TD2305245","Item230524195","SUP537","24","excl","500","1","2023-05-23","10248096","12000","bids/Xerox Scan_24052023171813.PDF"
"14048","TD2305245","Item230524195","SUP48","24.02","excl","500","2","2023-05-22","10248096","12010","bids/Xerox Scan_24052023171829.PDF"
"14049","TD2305245","Item230524195","SUP649","40","excl","500","3","2023-05-23","10248096","20000","bids/Xerox Scan_24052023171847.PDF"
"14050","TD2305245","Item230524195","SUP998","25.6","excl","500","4","2023-05-23","10248096","12800","bids/Xerox Scan_24052023171903.PDF"
"14051","TD23052456","Item230524745","SUP537","29","excl","500","1","2023-05-23","10248099","14500","bids/Xerox Scan_24052023172917.PDF"
"14052","TD23052456","Item230524745","SUP649","28","excl","500","2","2023-05-23","10248099","14000","bids/Xerox Scan_24052023172934.PDF"
"14053","TD23052456","Item230524745","SUP28","32","excl","500","3","2023-05-23","10248099","16000","bids/Xerox Scan_24052023172948.PDF"
"14054","TD23052456","Item230524745","SUP334","30","excl","500","4","2023-05-23","10248099","15000","bids/Xerox Scan_24052023173007.PDF"
"14055","TD23052410","Item230524434","SUP998","335","excl","200","1","2023-05-23","10249023","67000","bids/Xerox Scan_24052023172209.PDF"
"14056","TD23052410","Item230524434","SUP485","282.08","excl","200","2","2023-05-22","10249023","56416","bids/Xerox Scan_24052023172222.PDF"
"14057","TD23052410","Item230524434","SUP537","270","excl","200","3","2023-05-23","10249023","54000","bids/Xerox Scan_24052023172239.PDF"
"14058","TD23052410","Item230524434","SUP538","290","excl","200","4","2023-05-23","10249023","58000","bids/Xerox Scan_24052023172257.PDF"
"14059","TD23052410","Item230524434","SUP28","265","excl","200","5","2023-05-23","10249023","53000","bids/Xerox Scan_24052023172315.PDF"
"14060","TD23052410","Item230524434","SUP334","279","excl","200","6","2023-05-23","10249023","55800","bids/Xerox Scan_24052023172338.PDF"
"14061","TD23052473","Item230524916","SUP537","7.2","excl","8000","1","2023-05-23","10249094","57600","bids/Xerox Scan_24052023172104.PDF"
"14062","TD23052473","Item230524916","SUP538","6.8","excl","8000","2","2023-05-23","10249094","54400","bids/Xerox Scan_24052023172119.PDF"
"14063","TD23052473","Item230524916","SUP334","12.4","excl","8000","3","2023-05-23","10249094","99200","bids/Xerox Scan_24052023172134.PDF"
"14064","TD23052452","Item23052452","SUP973","13275000","excl","1","1","2023-05-23","10240169","13275000","bids/Xerox Scan_24052023171601.PDF"
"14065","TD23052437","Item230524123","SUP973","12825000","excl","1","1","2023-05-23","RE10240171","12825000","bids/Xerox Scan_24052023171631.PDF"
"14066","TD2305246","Item230524353","SUP425","65","excl","100","1","2023-05-23","10249063","6500","bids/Xerox Scan_24052023172422.PDF"
"14067","TD2305246","Item230524353","SUP998","84","excl","100","2","2023-05-23","10249063","8400","bids/Xerox Scan_24052023172436.PDF"
"14068","TD2305246","Item230524353","SUP452","65","excl","100","3","2023-05-23","10249063","6500","bids/Xerox Scan_24052023172449.PDF"
"14069","TD23052430","Item230524250","SUP425","52","excl","1000","1","2023-05-23","10249013","52000","bids/Xerox Scan_24052023172809.PDF"
"14070","TD23052430","Item230524250","SUP649","50","excl","1000","2","2023-05-23","10249013","50000","bids/Xerox Scan_24052023172824.PDF"
"14071","TD23052430","Item230524250","SUP452","60","excl","1000","3","2023-05-23","10249013","60000","bids/Xerox Scan_24052023172842.PDF"
"14072","TD23052439","Item230524148","SUP425","40","excl","500","1","2023-05-23","10242822","20000","bids/Xerox Scan_24052023172525.PDF"
"14073","TD23052439","Item230524148","SUP454","40","excl","500","2","2023-05-23","10242822","20000","bids/Xerox Scan_24052023172542.PDF"
"14074","TD23052439","Item230524148","SUP998","86.6","excl","500","3","2023-05-23","10242822","43300","bids/Xerox Scan_24052023172600.PDF"
"14075","TD23052439","Item230524148","SUP48","95","excl","500","4","2023-05-23","10242822","47500","bids/Xerox Scan_24052023172614.PDF"
"14076","TD23052431","Item230524212","SUP454","60","excl","1000","1","2023-05-23","10249000","60000","bids/Xerox Scan_24052023172653.PDF"
"14077","TD23052431","Item230524212","SUP649","50","excl","1000","2","2023-05-23","10249000","50000","bids/Xerox Scan_24052023172708.PDF"
"14078","TD23052431","Item230524212","SUP425","52","excl","1000","3","2023-05-23","10249000","52000","bids/Xerox Scan_24052023172723.PDF"
"14079","TD23052480","Item230524391","SUP334","89.5","excl","50","1","2023-05-23","10244324","6475","bids/Xerox Scan_24052023171704.PDF"
"14080","TD23052480","Item230524971","SUP334","23","excl.","50","1","2023-05-23","10244324","6475","bids/Xerox Scan_24052023171704.PDF"
"14081","TD23052480","Item230524166","SUP334","17","excl.","50","1","2023-05-23","10244324","6475","bids/Xerox Scan_24052023171704.PDF"
"14082","TD23052480","Item230524391","SUP48","108","excl","50","2","2023-05-23","10244324","6714","bids/Xerox Scan_24052023171718.PDF"
"14083","TD23052480","Item230524971","SUP48","8.28","excl","50","2","2023-05-23","10244324","6714","bids/Xerox Scan_24052023171718.PDF"
"14084","TD23052480","Item230524166","SUP48","18","excl","50","2","2023-05-23","10244324","6714","bids/Xerox Scan_24052023171718.PDF"
"14085","TD23052480","Item230524391","SUP16","90","excl","50","3","2023-05-23","10244324","6600","bids/Xerox Scan_24052023171734.PDF"
"14086","TD23052480","Item230524971","SUP16","24","excl","50","3","2023-05-23","10244324","6600","bids/Xerox Scan_24052023171734.PDF"
"14087","TD23052480","Item230524166","SUP16","18","excl","50","3","2023-05-23","10244324","6600","bids/Xerox Scan_24052023171734.PDF"
"14088","TD23052918","Item230529230","SUP538","12.5","excl","1000","1","2023-05-23","10248966","12500","bids/Xerox Scan_29052023071221.PDF"
"14089","TD23052918","Item230529230","SUP28","14","excl","1000","2","2023-05-23","10248966","14000","bids/Xerox Scan_29052023071252.PDF"
"14090","TD23052918","Item230529230","SUP998","6.45","excl","1000","3","2023-05-23","10248966","6450","bids/Xerox Scan_29052023071323.PDF"
"14091","TD23052918","Item230529230","SUP649","9.5","excl","1000","4","2023-05-22","10248966","9500","bids/Xerox Scan_29052023071350.PDF"
"14092","TD23052918","Item230529230","SUP425","18.5","excl","1000","5","2023-05-23","10248966","18500","bids/Xerox Scan_29052023071440.PDF"
